image_path,source_dataset,source_class,canonical_class,crop,original_filename
/home/hari/Professional/Projects/Plant Disease Predictor/plant_disease_project/raw/Multicrop Disease Dataset/test/images/IMG-38-_jpg.rf.52be9ba7b9d5f8d67065b1413935e816.jpg,Multicrop/test,groundnut_healthy,Groundnut - Healthy,Groundnut,IMG-38-_jpg.rf.52be9ba7b9d5f8d67065b1413935e816.jpg
/home/hari/Professional/Projects/Plant Disease Predictor/plant_disease_project/raw/Multicrop Disease Dataset/test/images/sigatoka-862-_jpeg.rf.e12c058839e634c98c011b5221afaa79.jpg,Multicrop/test,banana_sigatoka,Banana - Sigatoka,Banana,sigatoka-862-_jpeg.rf.e12c058839e634c98c011b5221afaa79.jpg
/home/hari/Professional/Projects/Plant Disease Predictor/plant_disease_project/raw/Multicrop Disease Dataset/test/images/IMG-682-_jpg.rf.b8cfd4bccfc1cd2fcf214f5c3f2d40c4.jpg,Multicrop/test,banana_healthy,Banana - Healthy,Banana,IMG-682-_jpg.rf.b8cfd4bccfc1cd2fcf214f5c3f2d40c4.jpg
/home/hari/Professional/Projects/Plant Disease Predictor/plant_disease_project/raw/Multicrop Disease Dataset/test/images/Leaf-Spot-9-_jpg.rf.769ee8e5d3d9884de0d8e8f3b839501a.jpg,Multicrop/test,chilli_leafspot,Chilli - Leafspot,Chilli,Leaf-Spot-9-_jpg.rf.769ee8e5d3d9884de0d8e8f3b839501a.jpg
/home/hari/Professional/Projects/Plant Disease Predictor/plant_disease_project/raw/Multicrop Disease Dataset/test/images/Insect-Pest-675-_jpg.rf.08ab8441d4133efc9d130b5900ad093e.jpg,Multicrop/test,banana_insectpest,Banana - Insectpest,Banana,Insect-Pest-675-_jpg.rf.08ab8441d4133efc9d130b5900ad093e.jpg
/home/hari/Professional/Projects/Plant Disease Predictor/plant_disease_project/raw/Multicrop Disease Dataset/test/images/Late-Leaf-Spot-928-_jpg.rf.9764e8df980f92fc603a3092089b280b.jpg,Multicrop/test,groundnut_late_leaf_spot,Groundnut - Late leaf spot,Groundnut,Late-Leaf-Spot-928-_jpg.rf.9764e8df980f92fc603a3092089b280b.jpg
/home/hari/Professional/Projects/Plant Disease Predictor/plant_disease_project/raw/Multicrop Disease Dataset/test/images/Insect-Pest-677-_jpg.rf.dafb6b2d63fecf726f8e862c602e4908.jpg,Multicrop/test,banana_insectpest,Banana - Insectpest,Banana,Insect-Pest-677-_jpg.rf.dafb6b2d63fecf726f8e862c602e4908.jpg
/home/hari/Professional/Projects/Plant Disease Predictor/plant_disease_project/raw/Multicrop Disease Dataset/test/images/Bacterial-Spot_-160-_jpg.rf.b7667bb83edd11a1f2b9148895ef1460.jpg,Multicrop/test,cauliflower_bacterial _spot _rot,Cauliflower - Bacterial  spot  rot,Cauliflower,Bacterial-Spot_-160-_jpg.rf.b7667bb83edd11a1f2b9148895ef1460.jpg
/home/hari/Professional/Projects/Plant Disease Predictor/plant_disease_project/raw/Multicrop Disease Dataset/test/images/Late-Leaf-Spot-896-_jpg.rf.e0d18e9c91590a804929eabf4dc4098e.jpg,Multicrop/test,groundnut_late_leaf_spot,Groundnut - Late leaf spot,Groundnut,Late-Leaf-Spot-896-_jpg.rf.e0d18e9c91590a804929eabf4dc4098e.jpg
/home/hari/Professional/Projects/Plant Disease Predictor/plant_disease_project/raw/Multicrop Disease Dataset/test/images/Black-Leaf-Spot-496-_jpg.rf.69896c1ada7566becbf00d04d7fe706e.jpg,Multicrop/test,radish_black_leaf_spot,Radish - Black leaf spot,Radish,Black-Leaf-Spot-496-_jpg.rf.69896c1ada7566becbf00d04d7fe706e.jpg
/home/hari/Professional/Projects/Plant Disease Predictor/plant_disease_project/raw/Multicrop Disease Dataset/test/images/Insect-Pest-673-_jpg.rf.6899991c5d484f6c630da8ca844e2a71.jpg,Multicrop/test,banana_insectpest,Banana - Insectpest,Banana,Insect-Pest-673-_jpg.rf.6899991c5d484f6c630da8ca844e2a71.jpg
/home/hari/Professional/Projects/Plant Disease Predictor/plant_disease_project/raw/Multicrop Disease Dataset/test/images/pestalotiopsis-8-_jpeg.rf.efcf9f364ec3260a49de9cb880addf58.jpg,Multicrop/test,banana_pestalotiopsis,Banana - Pestalotiopsis,Banana,pestalotiopsis-8-_jpeg.rf.efcf9f364ec3260a49de9cb880addf58.jpg
/home/hari/Professional/Projects/Plant Disease Predictor/plant_disease_project/raw/Multicrop Disease Dataset/test/images/Yellow-and-Black-Sigatoka-897-_jpg.rf.e346521cd0646b549d0d0644e52f42ca.jpg,Multicrop/test,banana_yb_sigatoka,Banana - Yb sigatoka,Banana,Yellow-and-Black-Sigatoka-897-_jpg.rf.e346521cd0646b549d0d0644e52f42ca.jpg
/home/hari/Professional/Projects/Plant Disease Predictor/plant_disease_project/raw/Multicrop Disease Dataset/test/images/Nutirtion-Deficiency-9-_jpg.rf.9fe31ab5b3a445d522f57e508e7432a1.jpg,Multicrop/test,groundnut_nutrition_deficiency,Groundnut - Nutrition deficiency,Groundnut,Nutirtion-Deficiency-9-_jpg.rf.9fe31ab5b3a445d522f57e508e7432a1.jpg
/home/hari/Professional/Projects/Plant Disease Predictor/plant_disease_project/raw/Multicrop Disease Dataset/test/images/Black-Leaf-Spot-91-_jpg.rf.5dc637ace87ab7a9a6a2ffab28f2de33.jpg,Multicrop/test,radish_black_leaf_spot,Radish - Black leaf spot,Radish,Black-Leaf-Spot-91-_jpg.rf.5dc637ace87ab7a9a6a2ffab28f2de33.jpg
/home/hari/Professional/Projects/Plant Disease Predictor/plant_disease_project/raw/Multicrop Disease Dataset/test/images/IMG-76-_jpeg.rf.ce82148c4b654b76f3d28cb5f02cd2cd.jpg,Multicrop/test,banana_healthy,Banana - Healthy,Banana,IMG-76-_jpeg.rf.ce82148c4b654b76f3d28cb5f02cd2cd.jpg
/home/hari/Professional/Projects/Plant Disease Predictor/plant_disease_project/raw/Multicrop Disease Dataset/test/images/Nutirtion-Deficiency-916-_jpg.rf.6731239485cfc7f5cce48c0a414d19f1.jpg,Multicrop/test,groundnut_nutrition_deficiency,Groundnut - Nutrition deficiency,Groundnut,Nutirtion-Deficiency-916-_jpg.rf.6731239485cfc7f5cce48c0a414d19f1.jpg
/home/hari/Professional/Projects/Plant Disease Predictor/plant_disease_project/raw/Multicrop Disease Dataset/test/images/IMG-7-_jpg.rf.350f82103ee6269da06518ba5e401cfe.jpg,Multicrop/test,groundnut_healthy,Groundnut - Healthy,Groundnut,IMG-7-_jpg.rf.350f82103ee6269da06518ba5e401cfe.jpg
/home/hari/Professional/Projects/Plant Disease Predictor/plant_disease_project/raw/Multicrop Disease Dataset/test/images/Yellow-and-Black-Sigatoka-814-_jpg.rf.3db6e6b6c7eb398df25c1a8611b3e4da.jpg,Multicrop/test,banana_yb_sigatoka,Banana - Yb sigatoka,Banana,Yellow-and-Black-Sigatoka-814-_jpg.rf.3db6e6b6c7eb398df25c1a8611b3e4da.jpg
/home/hari/Professional/Projects/Plant Disease Predictor/plant_disease_project/raw/Multicrop Disease Dataset/test/images/Early-Leaf-Spot-875-_jpg.rf.560ff7a1f465131dbfdb1c1221024ed0.jpg,Multicrop/test,groundnut_early_leaf_spot,Groundnut - Early leaf spot,Groundnut,Early-Leaf-Spot-875-_jpg.rf.560ff7a1f465131dbfdb1c1221024ed0.jpg
/home/hari/Professional/Projects/Plant Disease Predictor/plant_disease_project/raw/Multicrop Disease Dataset/test/images/Early-Leaf-Spot-88-_jpg.rf.a0e6f2a07d4221b889de184ff46f689c.jpg,Multicrop/test,groundnut_early_leaf_spot,Groundnut - Early leaf spot,Groundnut,Early-Leaf-Spot-88-_jpg.rf.a0e6f2a07d4221b889de184ff46f689c.jpg
/home/hari/Professional/Projects/Plant Disease Predictor/plant_disease_project/raw/Multicrop Disease Dataset/test/images/Moko-57-_jpg.rf.cb410c32b012c60c03606e581153938d.jpg,Multicrop/test,banana_moko,Banana - Moko,Banana,Moko-57-_jpg.rf.cb410c32b012c60c03606e581153938d.jpg
/home/hari/Professional/Projects/Plant Disease Predictor/plant_disease_project/raw/Multicrop Disease Dataset/test/images/cordana-534-_jpeg.rf.aa6a1189fe6fa03d09492e4631caf3ec.jpg,Multicrop/test,banana_cordana,Banana - Cordana,Banana,cordana-534-_jpeg.rf.aa6a1189fe6fa03d09492e4631caf3ec.jpg
/home/hari/Professional/Projects/Plant Disease Predictor/plant_disease_project/raw/Multicrop Disease Dataset/test/images/IMG-598-_jpg.rf.328c40f4d4e163db2bc588728d1effc5.jpg,Multicrop/test,radish_healthy,Radish - Healthy,Radish,IMG-598-_jpg.rf.328c40f4d4e163db2bc588728d1effc5.jpg
/home/hari/Professional/Projects/Plant Disease Predictor/plant_disease_project/raw/Multicrop Disease Dataset/test/images/IMG-9-_jpeg.rf.39532925428c9b3b4098eb00e77ae8b7.jpg,Multicrop/test,chilli_healthy,Chilli - Healthy,Chilli,IMG-9-_jpeg.rf.39532925428c9b3b4098eb00e77ae8b7.jpg
/home/hari/Professional/Projects/Plant Disease Predictor/plant_disease_project/raw/Multicrop Disease Dataset/test/images/Insect-Pest-645-_jpg.rf.6450e8ff88078381114875ac238921ad.jpg,Multicrop/test,banana_insectpest,Banana - Insectpest,Banana,Insect-Pest-645-_jpg.rf.6450e8ff88078381114875ac238921ad.jpg
/home/hari/Professional/Projects/Plant Disease Predictor/plant_disease_project/raw/Multicrop Disease Dataset/test/images/Early-Leaf-Spot-894-_jpg.rf.63a69a1578e8694dd21d0932bc151de9.jpg,Multicrop/test,groundnut_early_leaf_spot,Groundnut - Early leaf spot,Groundnut,Early-Leaf-Spot-894-_jpg.rf.63a69a1578e8694dd21d0932bc151de9.jpg
/home/hari/Professional/Projects/Plant Disease Predictor/plant_disease_project/raw/Multicrop Disease Dataset/test/images/Rust-974-_jpg.rf.c6451e86289f1b76b27329755d3de792.jpg,Multicrop/test,groundnut_rust,Groundnut - Rust,Groundnut,Rust-974-_jpg.rf.c6451e86289f1b76b27329755d3de792.jpg
/home/hari/Professional/Projects/Plant Disease Predictor/plant_disease_project/raw/Multicrop Disease Dataset/test/images/Rust-916-_jpg.rf.e3f3bd5fe2462b86220e0d97a234255d.jpg,Multicrop/test,groundnut_rust,Groundnut - Rust,Groundnut,Rust-916-_jpg.rf.e3f3bd5fe2462b86220e0d97a234255d.jpg
/home/hari/Professional/Projects/Plant Disease Predictor/plant_disease_project/raw/Multicrop Disease Dataset/test/images/Early-Leaf-Spot-946-_jpg.rf.8908124fed185a6d4c9ce773388dc36f.jpg,Multicrop/test,groundnut_early_leaf_spot,Groundnut - Early leaf spot,Groundnut,Early-Leaf-Spot-946-_jpg.rf.8908124fed185a6d4c9ce773388dc36f.jpg
/home/hari/Professional/Projects/Plant Disease Predictor/plant_disease_project/raw/Multicrop Disease Dataset/test/images/Early-Rust-933-_jpg.rf.ad7fe91720525bcbc4e1132016212087.jpg,Multicrop/test,groundnut_early_rust,Groundnut - Early rust,Groundnut,Early-Rust-933-_jpg.rf.ad7fe91720525bcbc4e1132016212087.jpg
/home/hari/Professional/Projects/Plant Disease Predictor/plant_disease_project/raw/Multicrop Disease Dataset/test/images/Yellow-and-Black-Sigatoka-817-_jpg.rf.700077db9ec67a6a820759c8ca503615.jpg,Multicrop/test,banana_yb_sigatoka,Banana - Yb sigatoka,Banana,Yellow-and-Black-Sigatoka-817-_jpg.rf.700077db9ec67a6a820759c8ca503615.jpg
/home/hari/Professional/Projects/Plant Disease Predictor/plant_disease_project/raw/Multicrop Disease Dataset/test/images/Late-Leaf-Spot-984-_jpg.rf.bc66ed44b9f44eb9c7f53cd9d3bc92ac.jpg,Multicrop/test,groundnut_late_leaf_spot,Groundnut - Late leaf spot,Groundnut,Late-Leaf-Spot-984-_jpg.rf.bc66ed44b9f44eb9c7f53cd9d3bc92ac.jpg
/home/hari/Professional/Projects/Plant Disease Predictor/plant_disease_project/raw/Multicrop Disease Dataset/test/images/Yellow-and-Black-Sigatoka-854-_jpg.rf.1fed1d9239e12bb7474efad6e516ef64.jpg,Multicrop/test,banana_yb_sigatoka,Banana - Yb sigatoka,Banana,Yellow-and-Black-Sigatoka-854-_jpg.rf.1fed1d9239e12bb7474efad6e516ef64.jpg
/home/hari/Professional/Projects/Plant Disease Predictor/plant_disease_project/raw/Multicrop Disease Dataset/test/images/Rust-89-_jpg.rf.0667d0fe1d97b160c0bcdb6c5210fc3a.jpg,Multicrop/test,groundnut_rust,Groundnut - Rust,Groundnut,Rust-89-_jpg.rf.0667d0fe1d97b160c0bcdb6c5210fc3a.jpg
/home/hari/Professional/Projects/Plant Disease Predictor/plant_disease_project/raw/Multicrop Disease Dataset/test/images/Yellow-and-Black-Sigatoka-777-_jpg.rf.cb60d275026cf672cbb52ee77301bdde.jpg,Multicrop/test,banana_yb_sigatoka,Banana - Yb sigatoka,Banana,Yellow-and-Black-Sigatoka-777-_jpg.rf.cb60d275026cf672cbb52ee77301bdde.jpg
/home/hari/Professional/Projects/Plant Disease Predictor/plant_disease_project/raw/Multicrop Disease Dataset/test/images/IMG-93-_jpeg.rf.2bbd86b8b1dbd13ec4b492754c2d7694.jpg,Multicrop/test,banana_healthy,Banana - Healthy,Banana,IMG-93-_jpeg.rf.2bbd86b8b1dbd13ec4b492754c2d7694.jpg
/home/hari/Professional/Projects/Plant Disease Predictor/plant_disease_project/raw/Multicrop Disease Dataset/test/images/Early-Rust-864-_jpg.rf.aae4b73d1b3f00d35ab6f7bade5dcb87.jpg,Multicrop/test,groundnut_early_rust,Groundnut - Early rust,Groundnut,Early-Rust-864-_jpg.rf.aae4b73d1b3f00d35ab6f7bade5dcb87.jpg
/home/hari/Professional/Projects/Plant Disease Predictor/plant_disease_project/raw/Multicrop Disease Dataset/test/images/IMG-6-_jpeg.rf.f77c0a7d4eee4ffc8cf2e0b11140d3f6.jpg,Multicrop/test,chilli_healthy,Chilli - Healthy,Chilli,IMG-6-_jpeg.rf.f77c0a7d4eee4ffc8cf2e0b11140d3f6.jpg
/home/hari/Professional/Projects/Plant Disease Predictor/plant_disease_project/raw/Multicrop Disease Dataset/test/images/Early-Rust-929-_jpg.rf.053e9c40102da4a2df9ab84d60dec536.jpg,Multicrop/test,groundnut_early_rust,Groundnut - Early rust,Groundnut,Early-Rust-929-_jpg.rf.053e9c40102da4a2df9ab84d60dec536.jpg
/home/hari/Professional/Projects/Plant Disease Predictor/plant_disease_project/raw/Multicrop Disease Dataset/test/images/IMG-58-_jpg.rf.afa94de3b3cd5cfef614cbec3ba8fdf1.jpg,Multicrop/test,chilli_healthy,Chilli - Healthy,Chilli,IMG-58-_jpg.rf.afa94de3b3cd5cfef614cbec3ba8fdf1.jpg
/home/hari/Professional/Projects/Plant Disease Predictor/plant_disease_project/raw/Multicrop Disease Dataset/test/images/Bract-Mosaic-Virus-Disease-47-_jpg.rf.6107042409b26349e6f157189668fcab.jpg,Multicrop/test,banana_bract_mosaic_virus,Banana - Bract mosaic virus,Banana,Bract-Mosaic-Virus-Disease-47-_jpg.rf.6107042409b26349e6f157189668fcab.jpg
/home/hari/Professional/Projects/Plant Disease Predictor/plant_disease_project/raw/Multicrop Disease Dataset/test/images/Yellow-and-Black-Sigatoka-725-_jpg.rf.004f8afcd5974986bab915e85fa69872.jpg,Multicrop/test,banana_yb_sigatoka,Banana - Yb sigatoka,Banana,Yellow-and-Black-Sigatoka-725-_jpg.rf.004f8afcd5974986bab915e85fa69872.jpg
/home/hari/Professional/Projects/Plant Disease Predictor/plant_disease_project/raw/Multicrop Disease Dataset/test/images/Yellow-and-Black-Sigatoka-776-_jpg.rf.939e685cc916e00a8b6d2f8bb2872f08.jpg,Multicrop/test,banana_yb_sigatoka,Banana - Yb sigatoka,Banana,Yellow-and-Black-Sigatoka-776-_jpg.rf.939e685cc916e00a8b6d2f8bb2872f08.jpg
/home/hari/Professional/Projects/Plant Disease Predictor/plant_disease_project/raw/Multicrop Disease Dataset/test/images/Moko-73-_jpg.rf.7cdd73aa0414350e3455bc0722d65294.jpg,Multicrop/test,banana_moko,Banana - Moko,Banana,Moko-73-_jpg.rf.7cdd73aa0414350e3455bc0722d65294.jpg
/home/hari/Professional/Projects/Plant Disease Predictor/plant_disease_project/raw/Multicrop Disease Dataset/test/images/Nutirtion-Deficiency-920-_jpg.rf.e021790c7254042a3802d8a30d0026e7.jpg,Multicrop/test,groundnut_nutrition_deficiency,Groundnut - Nutrition deficiency,Groundnut,Nutirtion-Deficiency-920-_jpg.rf.e021790c7254042a3802d8a30d0026e7.jpg
/home/hari/Professional/Projects/Plant Disease Predictor/plant_disease_project/raw/Multicrop Disease Dataset/test/images/Yellow-and-Black-Sigatoka-698-_jpg.rf.a2f2e4e8ad936766b4e2a5840429d139.jpg,Multicrop/test,banana_yb_sigatoka,Banana - Yb sigatoka,Banana,Yellow-and-Black-Sigatoka-698-_jpg.rf.a2f2e4e8ad936766b4e2a5840429d139.jpg
/home/hari/Professional/Projects/Plant Disease Predictor/plant_disease_project/raw/Multicrop Disease Dataset/test/images/sigatoka-93-_jpeg.rf.e24713ebea0522654c9b42352fd4971a.jpg,Multicrop/test,banana_sigatoka,Banana - Sigatoka,Banana,sigatoka-93-_jpeg.rf.e24713ebea0522654c9b42352fd4971a.jpg
/home/hari/Professional/Projects/Plant Disease Predictor/plant_disease_project/raw/Multicrop Disease Dataset/test/images/Yellow-and-Black-Sigatoka-847-_jpg.rf.9f4e74cf6e152eeb000546b842f2c9b8.jpg,Multicrop/test,banana_yb_sigatoka,Banana - Yb sigatoka,Banana,Yellow-and-Black-Sigatoka-847-_jpg.rf.9f4e74cf6e152eeb000546b842f2c9b8.jpg
/home/hari/Professional/Projects/Plant Disease Predictor/plant_disease_project/raw/Multicrop Disease Dataset/test/images/Rust-863-_jpg.rf.439621fbd05e6fb025feddc1a2d361db.jpg,Multicrop/test,groundnut_rust,Groundnut - Rust,Groundnut,Rust-863-_jpg.rf.439621fbd05e6fb025feddc1a2d361db.jpg
/home/hari/Professional/Projects/Plant Disease Predictor/plant_disease_project/raw/Multicrop Disease Dataset/test/images/Yellow-and-Black-Sigatoka-934-_jpg.rf.0eda8ec7929addf916f03bb404ab01de.jpg,Multicrop/test,banana_yb_sigatoka,Banana - Yb sigatoka,Banana,Yellow-and-Black-Sigatoka-934-_jpg.rf.0eda8ec7929addf916f03bb404ab01de.jpg
/home/hari/Professional/Projects/Plant Disease Predictor/plant_disease_project/raw/Multicrop Disease Dataset/test/images/pestalotiopsis-7-_jpeg.rf.9c276d4d0349a087e8563a933d739a68.jpg,Multicrop/test,banana_pestalotiopsis,Banana - Pestalotiopsis,Banana,pestalotiopsis-7-_jpeg.rf.9c276d4d0349a087e8563a933d739a68.jpg
/home/hari/Professional/Projects/Plant Disease Predictor/plant_disease_project/raw/Multicrop Disease Dataset/test/images/Early-Leaf-Spot-926-_jpg.rf.2067db3b4f8eb316dac30ae0001304cb.jpg,Multicrop/test,groundnut_early_leaf_spot,Groundnut - Early leaf spot,Groundnut,Early-Leaf-Spot-926-_jpg.rf.2067db3b4f8eb316dac30ae0001304cb.jpg
/home/hari/Professional/Projects/Plant Disease Predictor/plant_disease_project/raw/Multicrop Disease Dataset/test/images/Leaf-Spot-61-_jpg.rf.2917dff4752d569c534cac7cce8151a6.jpg,Multicrop/test,chilli_leafspot,Chilli - Leafspot,Chilli,Leaf-Spot-61-_jpg.rf.2917dff4752d569c534cac7cce8151a6.jpg
/home/hari/Professional/Projects/Plant Disease Predictor/plant_disease_project/raw/Multicrop Disease Dataset/test/images/Downey-Mildew-588-_jpg.rf.3b8e978f132311549c2eeb3e44f11d8c.jpg,Multicrop/test,radish_downey_mildew,Radish - Downey mildew,Radish,Downey-Mildew-588-_jpg.rf.3b8e978f132311549c2eeb3e44f11d8c.jpg
/home/hari/Professional/Projects/Plant Disease Predictor/plant_disease_project/raw/Multicrop Disease Dataset/test/images/Nutirtion-Deficiency-856-_jpg.rf.06d8aaddb2803f45dd0e35d3f2c80cb5.jpg,Multicrop/test,groundnut_nutrition_deficiency,Groundnut - Nutrition deficiency,Groundnut,Nutirtion-Deficiency-856-_jpg.rf.06d8aaddb2803f45dd0e35d3f2c80cb5.jpg
/home/hari/Professional/Projects/Plant Disease Predictor/plant_disease_project/raw/Multicrop Disease Dataset/test/images/Rust-877-_jpg.rf.55fde36153a081d04124b4c9d610fd68.jpg,Multicrop/test,groundnut_rust,Groundnut - Rust,Groundnut,Rust-877-_jpg.rf.55fde36153a081d04124b4c9d610fd68.jpg
/home/hari/Professional/Projects/Plant Disease Predictor/plant_disease_project/raw/Multicrop Disease Dataset/test/images/IMG-79-_jpeg.rf.a024189a3772feaf21af589b1c2bf86d.jpg,Multicrop/test,banana_healthy,Banana - Healthy,Banana,IMG-79-_jpeg.rf.a024189a3772feaf21af589b1c2bf86d.jpg
/home/hari/Professional/Projects/Plant Disease Predictor/plant_disease_project/raw/Multicrop Disease Dataset/test/images/IMG-60-_jpg.rf.5c2123477c2630f55ca005f83d43aba8.jpg,Multicrop/test,groundnut_healthy,Groundnut - Healthy,Groundnut,IMG-60-_jpg.rf.5c2123477c2630f55ca005f83d43aba8.jpg
/home/hari/Professional/Projects/Plant Disease Predictor/plant_disease_project/raw/Multicrop Disease Dataset/test/images/Flea-Beetle-468-_jpg.rf.06a6ffec7166f20eaac760e942bdb31c.jpg,Multicrop/test,radish_flea_beetle,Radish - Flea beetle,Radish,Flea-Beetle-468-_jpg.rf.06a6ffec7166f20eaac760e942bdb31c.jpg
/home/hari/Professional/Projects/Plant Disease Predictor/plant_disease_project/raw/Multicrop Disease Dataset/test/images/Yellow-and-Black-Sigatoka-860-_jpg.rf.22953b143dfb3b8b9ee30fec110c051f.jpg,Multicrop/test,banana_yb_sigatoka,Banana - Yb sigatoka,Banana,Yellow-and-Black-Sigatoka-860-_jpg.rf.22953b143dfb3b8b9ee30fec110c051f.jpg
/home/hari/Professional/Projects/Plant Disease Predictor/plant_disease_project/raw/Multicrop Disease Dataset/test/images/Rust-952-_jpg.rf.e66fc2c0851e029123f8083ca3e6af4d.jpg,Multicrop/test,groundnut_rust,Groundnut - Rust,Groundnut,Rust-952-_jpg.rf.e66fc2c0851e029123f8083ca3e6af4d.jpg
/home/hari/Professional/Projects/Plant Disease Predictor/plant_disease_project/raw/Multicrop Disease Dataset/test/images/IMG-576-_jpg.rf.08ead37ca38c77542b877f941f6a5838.jpg,Multicrop/test,radish_healthy,Radish - Healthy,Radish,IMG-576-_jpg.rf.08ead37ca38c77542b877f941f6a5838.jpg
/home/hari/Professional/Projects/Plant Disease Predictor/plant_disease_project/raw/Multicrop Disease Dataset/test/images/pestalotiopsis-56-_jpeg.rf.623a8514781a11a2fdb9891563fbfc58.jpg,Multicrop/test,banana_pestalotiopsis,Banana - Pestalotiopsis,Banana,pestalotiopsis-56-_jpeg.rf.623a8514781a11a2fdb9891563fbfc58.jpg
/home/hari/Professional/Projects/Plant Disease Predictor/plant_disease_project/raw/Multicrop Disease Dataset/test/images/Nutirtion-Deficiency-967-_jpg.rf.13273a9fa14fd5f2e2d25d6d4ff984a7.jpg,Multicrop/test,groundnut_nutrition_deficiency,Groundnut - Nutrition deficiency,Groundnut,Nutirtion-Deficiency-967-_jpg.rf.13273a9fa14fd5f2e2d25d6d4ff984a7.jpg
/home/hari/Professional/Projects/Plant Disease Predictor/plant_disease_project/raw/Multicrop Disease Dataset/test/images/Yellow-and-Black-Sigatoka-958-_jpg.rf.4910d3c08351262062f7961b5053b2c8.jpg,Multicrop/test,banana_yb_sigatoka,Banana - Yb sigatoka,Banana,Yellow-and-Black-Sigatoka-958-_jpg.rf.4910d3c08351262062f7961b5053b2c8.jpg
/home/hari/Professional/Projects/Plant Disease Predictor/plant_disease_project/raw/Multicrop Disease Dataset/test/images/Yellow-and-Black-Sigatoka-785-_jpg.rf.81be18a0dc0ef014e64ffa946fb040e5.jpg,Multicrop/test,banana_yb_sigatoka,Banana - Yb sigatoka,Banana,Yellow-and-Black-Sigatoka-785-_jpg.rf.81be18a0dc0ef014e64ffa946fb040e5.jpg
/home/hari/Professional/Projects/Plant Disease Predictor/plant_disease_project/raw/Multicrop Disease Dataset/test/images/Early-Leaf-Spot-832-_jpg.rf.637196498584d6fe3cd91624103a1c04.jpg,Multicrop/test,groundnut_early_leaf_spot,Groundnut - Early leaf spot,Groundnut,Early-Leaf-Spot-832-_jpg.rf.637196498584d6fe3cd91624103a1c04.jpg
